Approach,Sample,Contig_number,Assembler,seq_assemble,Sample_name,Contig_Length_bp,
Short-read_Only,d5,99,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,100991,
Short-read_Only,d5,100,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_d5_metaSPAdes,100969,
Short-read_Only,h6,1,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,399538,
Short-read_Only,h6,2,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,358235,
Short-read_Only,h6,3,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,233420,
Short-read_Only,h6,4,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,219468,
Short-read_Only,h6,5,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,214799,
Short-read_Only,h6,6,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,193956,
Short-read_Only,h6,7,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,184991,
Short-read_Only,h6,8,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,184383,
Short-read_Only,h6,9,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,176922,
Short-read_Only,h6,10,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,173245,
Short-read_Only,h6,11,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,169770,
Short-read_Only,h6,12,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,151378,
Short-read_Only,h6,13,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,138567,
Short-read_Only,h6,14,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,135260,
Short-read_Only,h6,15,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,132323,
Short-read_Only,h6,16,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,131943,
Short-read_Only,h6,17,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,127873,
Short-read_Only,h6,18,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,125818,
Short-read_Only,h6,19,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,122082,
Short-read_Only,h6,20,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,119987,
Short-read_Only,h6,21,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,119767,
Short-read_Only,h6,22,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,118645,
Short-read_Only,h6,23,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,117619,
Short-read_Only,h6,24,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,113315,
Short-read_Only,h6,25,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,111527,
Short-read_Only,h6,26,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,110345,
Short-read_Only,h6,27,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,107067,
Short-read_Only,h6,28,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,106902,
Short-read_Only,h6,29,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,106227,
Short-read_Only,h6,30,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,102401,
Short-read_Only,h6,31,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,102096,
Short-read_Only,h6,32,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,102074,
Short-read_Only,h6,33,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,100512,
Short-read_Only,h6,34,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,99519,
Short-read_Only,h6,35,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,97202,
Short-read_Only,h6,36,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,97152,
Short-read_Only,h6,37,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,97146,
Short-read_Only,h6,38,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,96078,
Short-read_Only,h6,39,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,95880,
Short-read_Only,h6,40,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,94996,
Short-read_Only,h6,41,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,93589,
Short-read_Only,h6,42,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,93372,
Short-read_Only,h6,43,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,91824,
Short-read_Only,h6,44,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,91534,
Short-read_Only,h6,45,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,91126,
Short-read_Only,h6,46,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,90458,
Short-read_Only,h6,47,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,90352,
Short-read_Only,h6,48,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,88863,
Short-read_Only,h6,49,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,87952,
Short-read_Only,h6,50,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,87795,
Short-read_Only,h6,51,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,87381,
Short-read_Only,h6,52,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,86645,
Short-read_Only,h6,53,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,86509,
Short-read_Only,h6,54,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,85517,
Short-read_Only,h6,55,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,84901,
Short-read_Only,h6,56,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,84371,
Short-read_Only,h6,57,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,84301,
Short-read_Only,h6,58,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,83854,
Short-read_Only,h6,59,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,83363,
Short-read_Only,h6,60,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,83167,
Short-read_Only,h6,61,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,83077,
Short-read_Only,h6,62,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,82596,
Short-read_Only,h6,63,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,80456,
Short-read_Only,h6,64,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,79988,
Short-read_Only,h6,65,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,79865,
Short-read_Only,h6,66,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,79370,
Short-read_Only,h6,67,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,79308,
Short-read_Only,h6,68,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,79255,
Short-read_Only,h6,69,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,78854,
Short-read_Only,h6,70,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,78797,
Short-read_Only,h6,71,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,77999,
Short-read_Only,h6,72,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,77881,
Short-read_Only,h6,73,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,77628,
Short-read_Only,h6,74,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,76507,
Short-read_Only,h6,75,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,76309,
Short-read_Only,h6,76,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,76219,
Short-read_Only,h6,77,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,75489,
Short-read_Only,h6,78,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,75449,
Short-read_Only,h6,79,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,74204,
Short-read_Only,h6,80,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,73860,
Short-read_Only,h6,81,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,73232,
Short-read_Only,h6,82,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,72887,
Short-read_Only,h6,83,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,72546,
Short-read_Only,h6,84,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,71968,
Short-read_Only,h6,85,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,71776,
Short-read_Only,h6,86,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,71234,
Short-read_Only,h6,87,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,70584,
Short-read_Only,h6,88,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,70378,
Short-read_Only,h6,89,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,69826,
Short-read_Only,h6,90,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,69806,
Short-read_Only,h6,91,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,69719,
Short-read_Only,h6,92,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,68995,
Short-read_Only,h6,93,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,68834,
Short-read_Only,h6,94,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,68593,
Short-read_Only,h6,95,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,68422,
Short-read_Only,h6,96,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,68334,
Short-read_Only,h6,97,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,68289,
Short-read_Only,h6,98,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,67820,
Short-read_Only,h6,99,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,67728,
Short-read_Only,h6,100,metaSPAdes,Short-read_Only metaSPAdes,Short-read_Only_h6_metaSPAdes,67595,
